Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Status
digital-dekkmonsterdybdemaler-lcd-skjerm,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/6c16dd93-037e-406d-ad9e-974ace34dcc0.jpg?v=1782033732,2,,,,,
digital-dekkmonsterdybdemaler-lcd-skjerm,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/2ff39d19-ba8c-445f-af30-e4575862125b.jpg?v=1782033732,3,,,,,
digital-dekkmonsterdybdemaler-lcd-skjerm,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/d0af4fa7-6b15-4877-b466-42d0fb2cc8fb.jpg?v=1782033732,4,,,,,
digital-dekkmonsterdybdemaler-lcd-skjerm,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/302f4ca1-9898-456a-a26a-385b6ddfa691.jpg?v=1782033733,5,,,,,
hurtigtorkende-sportsshorts-pustende,Hurtigtørkende Sportsshorts – Pustende,"<div style=""max-width:720px;margin:0 auto;font-family:sans-serif;line-height:1.6;color:#1a1a1a;"">
<h2 style=""font-size:22px;"">Behagelige shorts som holder deg sval</h2>
<p>Bomullsshorts blir tunge og klissete av svette under trening og varme dager. Det føles ubehagelig og tar lang tid å tørke.</p>
<p><img src=""https://cdn.shopify.com/s/files/1/1013/0322/2621/files/4a1ef9f2-6b2a-4946-a9bf-1644cbd28e89.jpg?v=1782033786"" style=""max-width:100%;border-radius:10px;"" alt=""Hurtigtørkende sportsshorts""></p>
<h3 style=""font-size:19px;"">Lett og pustende stoff</h3>
<p>Disse sportsshortsene er laget av lett og pustende stoff som tørker raskt. Det elastiske materialet gir bevegelsesfrihet både på løpeturen og på stranden.</p>
<p><img src=""https://cdn.shopify.com/s/files/1/1013/0322/2621/files/1a36c136-4a2d-4d6b-94a2-c7452703ad47.jpg?v=1782033786"" style=""max-width:100%;border-radius:10px;"" alt=""Sportsshorts detalj""></p>
<h3 style=""font-size:19px;"">Funksjoner</h3>
<ul>
<li>Hurtigtørkende og pustende stoff</li>
<li>Elastisk materiale for full bevegelsesfrihet</li>
<li>Behagelige under trening og hverdag</li>
<li>Dobbelt lag for god passform</li>
<li>Passer til løping, gym og friluftsliv</li>
</ul>
<p><img src=""https://cdn.shopify.com/s/files/1/1013/0322/2621/files/54e61bf5-0bd3-45ac-88c8-28a401606614.jpg?v=1782033786"" style=""max-width:100%;border-radius:10px;"" alt=""Sportsshorts materiale""></p>
<p style=""background:#f3f7f3;padding:14px 18px;border-radius:10px;""><strong>30 dagers fornøyd-kunde-garanti.</strong> Ikke helt fornøyd? Ta kontakt innen 30 dager, så løser vi det – uten krøll.</p>
</div>",Beverbutikken,Klær,"Camping, Friluft, Klær, Shorts, Trening",FALSE,Title,Default Title,,,,,BEVER-CAMP-058,shopify,19,deny,manual,249.00,311.25,TRUE,TRUE,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/4a1ef9f2-6b2a-4946-a9bf-1644cbd28e89.jpg?v=1782033786,1,Hurtigtørkende sportsshorts,FALSE,Hurtigtørkende Sportsshorts – Pustende,"Lette, elastiske sportsshorts som tørker raskt og puster godt. Perfekt til løping og friluftsliv.",draft
hurtigtorkende-sportsshorts-pustende,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/1a36c136-4a2d-4d6b-94a2-c7452703ad47.jpg?v=1782033786,2,,,,,
hurtigtorkende-sportsshorts-pustende,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/54e61bf5-0bd3-45ac-88c8-28a401606614.jpg?v=1782033786,3,,,,,
hurtigtorkende-sportsshorts-pustende,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/f6fd0521-8cd0-4985-ba31-cbab1da23787.jpg?v=1782033787,4,,,,,
hurtigtorkende-sportsshorts-pustende,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/832b83ad-9eee-4587-91e2-88df5c0f8437.jpg?v=1782033786,5,,,,,
stotsikkert-iphone-deksel-med-halssnor-og-skjermbeskyttelse,Støtsikkert iPhone-Deksel – med Halssnor og Skjermbeskyttelse,"<div style=""max-width:720px;margin:0 auto;font-family:sans-serif;line-height:1.6;color:#1a1a1a;"">
<h2 style=""font-size:22px;"">Beskytt telefonen – og ha den nær</h2>
<p>En telefon som faller i bakken kan bety en dyr reparasjon. Og å alltid lete etter mobilen i lommen eller vesken er både irriterende og risikabelt.</p>
<p><img src=""https://cdn.shopify.com/s/files/1/1013/0322/2621/files/2daaadb0-0bb7-4e3b-a7dd-07872c164ed8.jpg?v=1782033860"" style=""max-width:100%;border-radius:10px;"" alt=""Støtsikkert iPhone-deksel""></p>
<h3 style=""font-size:19px;"">Støtsikker beskyttelse med halssnor</h3>
<p>Dekselet har støtdempende kanter og en innebygd skjermbeskyttelse som beskytter mot fall og riper. Med den avtakbare halssnoren og håndleddsremmen har du alltid telefonen lett tilgjengelig.</p>
<p><img src=""https://cdn.shopify.com/s/files/1/1013/0322/2621/files/31429ea6-d467-4196-8438-ddf7c91f8ea8.jpg?v=1782033860"" style=""max-width:100%;border-radius:10px;"" alt=""iPhone-deksel med halssnor""></p>
<h3 style=""font-size:19px;"">Funksjoner</h3>
<ul>
<li>Støtdempende kanter for bedre fallbeskyttelse</li>
<li>Innebygd skjermbeskyttelse</li>
<li>Avtakbar halssnor og håndleddsrem</li>
<li>360° helhetlig beskyttelse</li>
<li>Passer til mange iPhone-modeller</li>
</ul>
<p><img src=""https://cdn.shopify.com/s/files/1/1013/0322/2621/files/7d430346-a4f3-48ec-b25f-c67c27457e7f.jpg?v=1782033860"" style=""max-width:100%;border-radius:10px;"" alt=""iPhone-deksel detalj""></p>
<p style=""background:#f3f7f3;padding:14px 18px;border-radius:10px;""><strong>30 dagers fornøyd-kunde-garanti.</strong> Ikke helt fornøyd? Ta kontakt innen 30 dager, så løser vi det – uten krøll.</p>
</div>",Beverbutikken,Telefontilbehør,"iPhone, Mobildeksel, Beskyttelse, Telefon, Tilbehør",FALSE,Title,Default Title,,,,,BEVER-DIV-059,shopify,19,deny,manual,479.00,598.75,TRUE,TRUE,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/2daaadb0-0bb7-4e3b-a7dd-07872c164ed8.jpg?v=1782033860,1,Støtsikkert iPhone-deksel,FALSE,Støtsikkert iPhone-Deksel med Halssnor,Beskytt telefonen mot fall og riper med innebygd skjermbeskyttelse og avtakbar halssnor.,draft
stotsikkert-iphone-deksel-med-halssnor-og-skjermbeskyttelse,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/31429ea6-d467-4196-8438-ddf7c91f8ea8.jpg?v=1782033860,2,,,,,
stotsikkert-iphone-deksel-med-halssnor-og-skjermbeskyttelse,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/7d430346-a4f3-48ec-b25f-c67c27457e7f.jpg?v=1782033860,3,,,,,
stotsikkert-iphone-deksel-med-halssnor-og-skjermbeskyttelse,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/882c34db-f98e-4813-90ab-75f685d1a55f.jpg?v=1782033860,4,,,,,
stotsikkert-iphone-deksel-med-halssnor-og-skjermbeskyttelse,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/45dde271-ad8e-4a14-9237-2d411ae9a861.jpg?v=1782033860,5,,,,,
herrebriller-2-pak-lette-motebriller,Herrebriller 2-Pak – Lette Motebriller,"<div style=""max-width:720px;margin:0 auto;font-family:sans-serif;line-height:1.6;color:#1a1a1a;"">
<h2 style=""font-size:22px;"">To par – til prisen du forventer for ett</h2>
<p>Ett par briller holder sjelden. Ett par forsvinner, ett går i stykker, og plutselig står du der uten.</p>
<p><img src=""https://cdn.shopify.com/s/files/1/1013/0322/2621/files/7c9d7d61-8530-483b-9f5d-74104142e911.jpg?v=1782033910"" style=""max-width:100%;border-radius:10px;"" alt=""Herrebriller 2-pak""></p>
<h3 style=""font-size:19px;"">Lette brillefasonger du glemmer at du har på deg</h3>
<p>Disse brillene er laget av lett og slitesterkt PC-materiale med en stilren design. Du får to par, så du alltid har et ekstra par for hånden.</p>
<p><img src=""https://cdn.shopify.com/s/files/1/1013/0322/2621/files/a48f6c2e-864b-4a1a-9193-a32899117451.jpg?v=1782033912"" style=""max-width:100%;border-radius:10px;"" alt=""Briller detalj""></p>
<h3 style=""font-size:19px;"">Funksjoner</h3>
<ul>
<li>To par i ett kjøp</li>
<li>Lett og slitesterkt PC-materiale</li>
<li>Stilren design som passer de fleste</li>
<li>Behagelige å ha på hele dagen</li>
<li>Bra til hverdag og fritid</li>
</ul>
<p><img src=""https://cdn.shopify.com/s/files/1/1013/0322/2621/files/37c1d91f-376c-4163-9343-3ab1ac18499b.jpg?v=1782033910"" style=""max-width:100%;border-radius:10px;"" alt=""Briller par""></p>
<p style=""background:#f3f7f3;padding:14px 18px;border-radius:10px;""><strong>30 dagers fornøyd-kunde-garanti.</strong> Ikke helt fornøyd? Ta kontakt innen 30 dager, så løser vi det – uten krøll.</p>
</div>",Beverbutikken,Tilbehør,"Tilbehør, Briller, Herre, Mote, Tilbehør",FALSE,Title,Default Title,,,,,BEVER-DIV-060,shopify,19,deny,manual,159.00,198.75,TRUE,TRUE,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/7c9d7d61-8530-483b-9f5d-74104142e911.jpg?v=1782033910,1,Herrebriller 2-pak,FALSE,Herrebriller 2-Pak – Lette Motebriller,"To par lette, stilrene herrebriller i slitesterkt PC-materiale – alltid et ekstra par for hånden.",draft
herrebriller-2-pak-lette-motebriller,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/a48f6c2e-864b-4a1a-9193-a32899117451.jpg?v=1782033912,2,,,,,
herrebriller-2-pak-lette-motebriller,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/37c1d91f-376c-4163-9343-3ab1ac18499b.jpg?v=1782033910,3,,,,,
herrebriller-2-pak-lette-motebriller,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/5df30c60-e414-4cb3-afb4-dba2db34cf34.jpg?v=1782033910,4,,,,,
herrebriller-2-pak-lette-motebriller,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/ee716500-a0e8-4029-a432-0f0236f76aa5.jpg?v=1782033910,5,,,,,
handholdt-sproytepistol-for-maling-og-handverk,Håndholdt Sprøytepistol – for Maling og Håndverk,"<div style=""max-width:720px;margin:0 auto;font-family:sans-serif;line-height:1.6;color:#1a1a1a;"">
<h2 style=""font-size:22px;"">Enkel sprøytemaling for små prosjekter</h2>
<p>Å male små håndverksprosjekter med pensel gir lette striper og ujevn overflate. Stort sprøyteutstyr er både dyrt og unødvendig for de små jobbene.</p>
<p><img src=""https://cdn.shopify.com/s/files/1/1013/0322/2621/files/62390db6-ab3e-4d89-9c7c-45b7d79f3d4e.jpg?v=1782033986"" style=""max-width:100%;border-radius:10px;"" alt=""Håndholdt sprøytepistol""></p>
<h3 style=""font-size:19px;"">Lett å holde og bruke</h3>
<p>Denne håndholdte sprøytepistolen ligger godt i hånden og gir jevn maling på håndverk og mindre overflater. Den er laget av slitesterk plast og er enkel å tørke ren.</p>
<p><img src=""https://cdn.shopify.com/s/files/1/1013/0322/2621/files/a7d151c3-9df9-4ab2-8084-e72b8f76a61a.jpg?v=1782033986"" style=""max-width:100%;border-radius:10px;"" alt=""Sprøytepistol i bruk""></p>
<h3 style=""font-size:19px;"">Funksjoner</h3>
<ul>
<li>Gir jevn maling på små overflater</li>
<li>Ergonomisk grep</li>
<li>Slitesterk plastkonstruksjon</li>
<li>Bra til håndverk, modeller og hobbyprosjekter</li>
<li>Enkel å rengjøre etter bruk</li>
</ul>
<p><img src=""https://cdn.shopify.com/s/files/1/1013/0322/2621/files/e5e4b33e-8db2-4f9d-ac02-71fe3264f527.jpg?v=1782033987"" style=""max-width:100%;border-radius:10px;"" alt=""Sprøytepistol detalj""></p>
<p style=""background:#f3f7f3;padding:14px 18px;border-radius:10px;""><strong>30 dagers fornøyd-kunde-garanti.</strong> Ikke helt fornøyd? Ta kontakt innen 30 dager, så løser vi det – uten krøll.</p>
</div>",Beverbutikken,Verktøy,"DIY, Maling, Håndverk, Malerarbeid, Verktøy",FALSE,Title,Default Title,,,,,BEVER-BIL-061,shopify,19,deny,manual,169.00,73.75,TRUE,TRUE,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/62390db6-ab3e-4d89-9c7c-45b7d79f3d4e.jpg?v=1782033986,1,Håndholdt sprøytepistol,FALSE,Håndholdt Sprøytepistol for Maling,Lett sprøytepistol som gir jevn maling på håndverk og mindre overflater. Slitesterk og lett å rengjøre.,draft
handholdt-sproytepistol-for-maling-og-handverk,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/a7d151c3-9df9-4ab2-8084-e72b8f76a61a.jpg?v=1782033986,2,,,,,
handholdt-sproytepistol-for-maling-og-handverk,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/e5e4b33e-8db2-4f9d-ac02-71fe3264f527.jpg?v=1782033987,3,,,,,
handholdt-sproytepistol-for-maling-og-handverk,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/227d4d43-25b4-4bc5-9374-acf73d362728.jpg?v=1782033986,4,,,,,
handholdt-sproytepistol-for-maling-og-handverk,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/64e9e1dd-8fc4-4b25-951e-5ba3d5758974.jpg?v=1782033986,5,,,,,
forlengelsesnokkel-2-i-1-skrallenokkel-med-piper,Forlengelsesnøkkel 2-i-1 – Skrallenøkkel med Piper,"<div style=""max-width:720px;margin:0 auto;font-family:sans-serif;line-height:1.6;color:#1a1a1a;"">
<h2 style=""font-size:22px;"">En nøkkel som erstatter flere</h2>
<p>Å lete etter riktig pipe og nøkkel midt i en jobb tar tid og tålmodighet. Trange rom gjør det enda vanskeligere.</p>
<p><img src=""https://cdn.shopify.com/s/files/1/1013/0322/2621/files/cc5c4594-f12b-4915-8eb7-3a7f872549a8.jpg?v=1782034060"" style=""max-width:100%;border-radius:10px;"" alt=""Forlengelsesnøkkel 2-i-1""></p>
<h3 style=""font-size:19px;"">To funksjoner i ett verktøy</h3>
<p>Denne forlengelsesnøkkelen fungerer både som skrallenøkkel og forlengelse. Du kommer til flere skruer med ett eneste verktøy og slipper å bytte hele tiden.</p>
<p><img src=""https://cdn.shopify.com/s/files/1/1013/0322/2621/files/932e1b6c-f0cf-4790-8c6d-3365b8270732.jpg?v=1782034060"" style=""max-width:100%;border-radius:10px;"" alt=""Skrallenøkkel i bruk""></p>
<h3 style=""font-size:19px;"">Funksjoner</h3>
<ul>
<li>2-i-1 – skrallenøkkel og forlengelse</li>
<li>Kommer til i trange rom</li>
<li>Universell passform for vanlige piper</li>
<li>Komplett sett for både hjemme og garasjen</li>
<li>Slitesterkt materiale som varer</li>
</ul>
<p><img src=""https://cdn.shopify.com/s/files/1/1013/0322/2621/files/ea8852fe-f7cb-4db8-a195-7875bd09bfc6.jpg?v=1782034060"" style=""max-width:100%;border-radius:10px;"" alt=""Nøkkelsett detalj""></p>
<p style=""background:#f3f7f3;padding:14px 18px;border-radius:10px;""><strong>30 dagers fornøyd-kunde-garanti.</strong> Ikke helt fornøyd? Ta kontakt innen 30 dager, så løser vi det – uten krøll.</p>
</div>",Beverbutikken,Verktøy,"Garasje, Mekaniker, Nøkkel, Skrallenøkkel, Verktøy",FALSE,Title,Default Title,,,,,BEVER-BIL-062,shopify,19,deny,manual,549.00,686.25,TRUE,TRUE,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/cc5c4594-f12b-4915-8eb7-3a7f872549a8.jpg?v=1782034060,1,Forlengelsesnøkkel 2-i-1,FALSE,Forlengelsesnøkkel 2-i-1 – Skrallenøkkel,Skrallenøkkel og forlengelse i ett verktøy – kommer til i trange rom og passer vanlige piper.,draft
forlengelsesnokkel-2-i-1-skrallenokkel-med-piper,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/932e1b6c-f0cf-4790-8c6d-3365b8270732.jpg?v=1782034060,2,,,,,
forlengelsesnokkel-2-i-1-skrallenokkel-med-piper,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/ea8852fe-f7cb-4db8-a195-7875bd09bfc6.jpg?v=1782034060,3,,,,,
forlengelsesnokkel-2-i-1-skrallenokkel-med-piper,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/23003aa7-457e-4e1f-859b-7b2d25af247a.jpg?v=1782034060,4,,,,,
forlengelsesnokkel-2-i-1-skrallenokkel-med-piper,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/577e1f07-9571-47a8-828b-7b7fea147290.jpg?v=1782034061,5,,,,,
oljefilternokkel-3-kjeft-justerbar,Oljefilternøkkel 3-Kjeft – Justerbar,"<div style=""max-width:720px;margin:0 auto;font-family:sans-serif;line-height:1.6;color:#1a1a1a;"">
<h2 style=""font-size:22px;"">Få løs filteret – uten å slite</h2>
<p>Et fastsittende oljefilter er et klassisk problem ved oljeskift. Med feil verktøy river du opp hendene og får det likevel ikke løs.</p>
<p><img src=""https://cdn.shopify.com/s/files/1/1013/0322/2621/files/4b7eddd5-3823-43f5-af76-196da3370fad.jpg?v=1782034113"" style=""max-width:100%;border-radius:10px;"" alt=""Oljefilternøkkel 3-kjeft""></p>
<h3 style=""font-size:19px;"">Justerbar gripekraft</h3>
<p>Den justerbare 3-kjeftsnøkkelen griper filteret godt fra flere hold. Du får løs selv hardt sittende filtre med ett enkelt grep.</p>
<p><img src=""https://cdn.shopify.com/s/files/1/1013/0322/2621/files/c1aa82d3-e094-4f7d-8571-ffe3a6e5a88e.jpg?v=1782034113"" style=""max-width:100%;border-radius:10px;"" alt=""Oljefilternøkkel i bruk""></p>
<h3 style=""font-size:19px;"">Funksjoner</h3>
<ul>
<li>Tre kjefter som griper godt</li>
<li>Justerbar for ulike filterdiametre</li>
<li>Får løs selv hardt sittende filtre</li>
<li>Passer de fleste biler og motorer</li>
<li>Slitesterkt materiale for lang levetid</li>
</ul>
<p><img src=""https://cdn.shopify.com/s/files/1/1013/0322/2621/files/004bfec9-3653-468b-b7fb-8651181494d2.jpg?v=1782034113"" style=""max-width:100%;border-radius:10px;"" alt=""Oljefilternøkkel detalj""></p>
<p style=""background:#f3f7f3;padding:14px 18px;border-radius:10px;""><strong>30 dagers fornøyd-kunde-garanti.</strong> Ikke helt fornøyd? Ta kontakt innen 30 dager, så løser vi det – uten krøll.</p>
</div>",Beverbutikken,Verktøy,"Bil, Filter, Garasje, Oljeskift, Verktøy",FALSE,Title,Default Title,,,,,BEVER-BIL-063,shopify,19,deny,manual,259.00,323.75,TRUE,TRUE,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/4b7eddd5-3823-43f5-af76-196da3370fad.jpg?v=1782034113,1,Oljefilternøkkel 3-kjeft,FALSE,Oljefilternøkkel 3-Kjeft – Justerbar,Justerbar oljefilternøkkel som griper godt og løsner selv hardt sittende filtre. Passer de fleste biler.,draft
oljefilternokkel-3-kjeft-justerbar,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/c1aa82d3-e094-4f7d-8571-ffe3a6e5a88e.jpg?v=1782034113,2,,,,,
oljefilternokkel-3-kjeft-justerbar,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/004bfec9-3653-468b-b7fb-8651181494d2.jpg?v=1782034113,3,,,,,
oljefilternokkel-3-kjeft-justerbar,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/add8d397-d885-46b1-8e20-0e7ab07591c1.jpg?v=1782034113,4,,,,,
oljefilternokkel-3-kjeft-justerbar,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/a4fa67f1-b019-4e65-b3a4-a85a0d03aacb.jpg?v=1782034113,5,,,,,
manuell-vaeskepumpe-drilldrevet-suge-og-overforingspumpe,Manuell Væskepumpe – Drilldrevet Suge- og Overføringspumpe,"<div style=""max-width:720px;margin:0 auto;font-family:sans-serif;line-height:1.6;color:#1a1a1a;"">
<h2 style=""font-size:22px;"">Flytt væske raskt – med drillen din</h2>
<p>Å tømme en tank eller flytte vann for hånd er tregt og sølete. Ofte havner mer på bakken enn der du vil ha det.</p>
<p><img src=""https://cdn.shopify.com/s/files/1/1013/0322/2621/files/46f88a48-182e-4fbf-a69b-4561eb69612b_800x800_8ed3eb8d-0127-49b8-8e52-d4f15f59023d.jpg?v=1782034167"" style=""max-width:100%;border-radius:10px;"" alt=""Manuell væskepumpe""></p>
<h3 style=""font-size:19px;"">Koble til drillen og kjør</h3>
<p>Pumpen drives av din vanlige drill og flytter vann eller drivstoff raskt. Den fungerer også manuelt og passer både EU- og US-gjenger.</p>
<p><img src=""https://cdn.shopify.com/s/files/1/1013/0322/2621/files/d4069b4b-d1a5-4527-a119-4f3c25ba8f70.jpg?v=1782034167"" style=""max-width:100%;border-radius:10px;"" alt=""Væskepumpe i bruk""></p>
<h3 style=""font-size:19px;"">Funksjoner</h3>
<ul>
<li>Drives av vanlig drill</li>
<li>Fungerer også manuelt</li>
<li>For vann, drivstoff og andre væsker</li>
<li>Passer både EU- og US-gjenger</li>
<li>Bra til garasje, båt og utendørs bruk</li>
</ul>
<p><img src=""https://cdn.shopify.com/s/files/1/1013/0322/2621/files/80fc74cf-64ad-49fb-80b8-770f4884ea61.jpg?v=1782034166"" style=""max-width:100%;border-radius:10px;"" alt=""Væskepumpe detalj""></p>
<p style=""background:#f3f7f3;padding:14px 18px;border-radius:10px;""><strong>30 dagers fornøyd-kunde-garanti.</strong> Ikke helt fornøyd? Ta kontakt innen 30 dager, så løser vi det – uten krøll.</p>
</div>",Beverbutikken,Verktøy,"Drivstoff, Garasje, Pumpe, Vann, Verktøy",FALSE,Title,Default Title,,,,,BEVER-BIL-064,shopify,19,deny,manual,179.00,223.75,TRUE,TRUE,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/46f88a48-182e-4fbf-a69b-4561eb69612b_800x800_8ed3eb8d-0127-49b8-8e52-d4f15f59023d.jpg?v=1782034167,1,Manuell væskepumpe,FALSE,Manuell Væskepumpe – Drilldrevet,Flytt vann eller drivstoff raskt med drillen din. Fungerer også manuelt – passer EU- og US-gjenger.,draft
manuell-vaeskepumpe-drilldrevet-suge-og-overforingspumpe,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/d4069b4b-d1a5-4527-a119-4f3c25ba8f70.jpg?v=1782034167,2,,,,,
manuell-vaeskepumpe-drilldrevet-suge-og-overforingspumpe,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/80fc74cf-64ad-49fb-80b8-770f4884ea61.jpg?v=1782034166,3,,,,,
manuell-vaeskepumpe-drilldrevet-suge-og-overforingspumpe,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/567c0605-1024-4a72-af91-c4b084cfde8e_1080x1080_16bf8a05-90b2-4a26-bed2-ed0d3925d3f9.jpg?v=1782034168,4,,,,,
manuell-vaeskepumpe-drilldrevet-suge-og-overforingspumpe,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/fc4d8984-bb48-4b4c-971c-32ee7c64444d.jpg?v=1782034167,5,,,,,
tradlos-bilstovsuger-oppladbar-og-kraftig,Trådløs Bilstøvsuger – Oppladbar og Kraftig,"<div style=""max-width:720px;margin:0 auto;font-family:sans-serif;line-height:1.6;color:#1a1a1a;"">
<h2 style=""font-size:22px;"">Rengjør bilen – uten ledning og krøll</h2>
<p>Smuler, sand og støv samles raskt i bilen og i trange hjørner. En stor støvsuger med ledning når sjelden helt inn.</p>
<p><img src=""https://cdn.shopify.com/s/files/1/1013/0322/2621/files/9f00625a-3d21-4ee4-9d2b-04b9f42cdb8f.jpg?v=1782034214"" style=""max-width:100%;border-radius:10px;"" alt=""Trådløs bilstøvsuger""></p>
<h3 style=""font-size:19px;"">Liten, trådløs og sterk</h3>
<p>Denne støvsugeren er trådløs og oppladbar via USB. Til tross for sin lille størrelse har den god sugekraft og når enkelt inn i sprekker og under seter.</p>
<p><img src=""https://cdn.shopify.com/s/files/1/1013/0322/2621/files/4778ea00-840e-47be-972f-fb1212f42454.jpg?v=1782034213"" style=""max-width:100%;border-radius:10px;"" alt=""Bilstøvsuger i bruk""></p>
<h3 style=""font-size:19px;"">Funksjoner</h3>
<ul>
<li>Trådløs og oppladbar via USB</li>
<li>God sugekraft i et lite format</li>
<li>Når inn i sprekker og trange hjørner</li>
<li>Bra til bil, hjem og kontor</li>
<li>Lett å tømme og rengjøre</li>
</ul>
<p><img src=""https://cdn.shopify.com/s/files/1/1013/0322/2621/files/93f42398-5267-4514-af84-896584b58091.jpg?v=1782034213"" style=""max-width:100%;border-radius:10px;"" alt=""Bilstøvsuger detalj""></p>
<p style=""background:#f3f7f3;padding:14px 18px;border-radius:10px;""><strong>30 dagers fornøyd-kunde-garanti.</strong> Ikke helt fornøyd? Ta kontakt innen 30 dager, så løser vi det – uten krøll.</p>
</div>",Beverbutikken,Biltilbehør,"Bil, Støvsuger, Garasje, Rengjøring, Trådløs",FALSE,Title,Default Title,,,,,BEVER-BIL-065,shopify,19,deny,manual,659.00,823.75,TRUE,TRUE,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/9f00625a-3d21-4ee4-9d2b-04b9f42cdb8f.jpg?v=1782034214,1,Trådløs bilstøvsuger,FALSE,Trådløs Bilstøvsuger – Oppladbar,"Kraftig, trådløs bilstøvsuger med USB-lading. Når enkelt inn i sprekker og under seter.",draft
tradlos-bilstovsuger-oppladbar-og-kraftig,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/4778ea00-840e-47be-972f-fb1212f42454.jpg?v=1782034213,2,,,,,
tradlos-bilstovsuger-oppladbar-og-kraftig,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/93f42398-5267-4514-af84-896584b58091.jpg?v=1782034213,3,,,,,
tradlos-bilstovsuger-oppladbar-og-kraftig,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/fabdd403-e8c8-405f-9482-85ca27ba5a36.jpg?v=1782034214,4,,,,,
